segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
3,2026-07-25T06:31:09.999432Z,75.37836303471241,12.24551677179798,80.1923452578485,4.748651628365914,5.699632420946851,5.328629597553933,2.171633798976645,114.93237311622265,32.07869393972947
3,2026-07-25T06:31:10.999426Z,75.37840833836296,12.245494288034216,80.63035929389298,4.748651632922134,5.652658511604873,5.35924942426508,2.1670247817732067,116.1462907303874,31.449193079795684
3,2026-07-25T06:31:11.999420Z,75.3784522298964,12.2454705823045,81.43106528650969,4.748651652023684,5.6750335103243295,5.416212014304377,2.1506861572232157,117.1208015937317,29.969331323277085
3,2026-07-25T06:31:12.999413Z,75.37849797254412,12.24544561509962,82.00661866925657,4.748651686779532,5.767653571636835,5.52082769319422,2.148206207937288,117.98215368636329,29.34369438801392
3,2026-07-25T06:31:13.999407Z,75.37854127159883,12.245423313610349,82.77154092490673,4.748651709743932,5.775313464114286,5.418988615917619,2.153678003515945,118.45504428913856,28.76787205521135
3,2026-07-25T06:31:14.999401Z,75.37858374909787,12.245399497853542,83.51161292847246,4.748651715325647,5.760858095065446,5.34447606572709,2.1596509249282154,119.53867303885036,28.723316930782936
3,2026-07-25T06:31:15.999396Z,75.37862361324017,12.245371763223064,84.09415334369987,4.748651716566346,5.804248599874058,5.242378752679238,2.164836182804771,121.57407433096246,28.199059008810778
3,2026-07-25T06:31:16.999389Z,75.37866014841053,12.245342150659171,84.57662072964013,4.748651711857301,5.862120799834254,5.085662942747872,2.180770578636247,123.80291248378181,28.459113928193368
3,2026-07-25T06:31:17.999383Z,75.37869408490648,12.245315431463068,84.85146303847432,4.748651727071294,6.017965097443012,4.804981031763747,2.2075311906298603,125.0141906975987,29.62852943854519
3,2026-07-25T06:31:18.999377Z,75.37872961814,12.24528967884,84.74977286439389,4.748651651427448,6.046387653117997,4.626440056655246,2.2292410107108838,125.50189232010075,31.270034968660067
3,2026-07-25T06:31:19.999370Z,75.37876272592986,12.245266455407888,84.97776009980589,4.74865160588225,6.0938719471957805,4.395390332949341,2.2557030914498952,125.58309429659975,33.13094642015877
3,2026-07-25T06:31:20.999365Z,75.37879326085068,12.245243642813184,85.30865593161434,4.748651586645305,6.09252787111872,3.999501297856226,2.294193883025937,125.92451602602945,36.72882230179884
3,2026-07-25T06:31:21.999359Z,75.37881477067552,12.245226271775612,85.54978343006223,4.748651588734873,6.05754176608695,3.1590265252187826,2.399149335700339,126.63652375398372,46.25559284379228
3,2026-07-25T06:31:22.999352Z,75.37883831139347,12.245208615762017,85.74958158936352,4.74865159593889,6.072271559755809,3.187054536467968,2.411722645165753,126.66979853805347,44.11272964484856
3,2026-07-25T06:31:23.999347Z,75.37886278128536,12.245188117742401,86.02024684473872,4.7486516127127665,6.127112234834251,3.3728126376739245,2.388193403201259,127.26479975266265,40.42083158802432
3,2026-07-25T06:31:24.999340Z,75.37888831380911,12.245168432651013,86.44807962141931,4.7486516273435955,6.184074038141816,3.5396462735548373,2.366697993024201,127.5887924835318,38.05076042908024
3,2026-07-25T06:31:25.999335Z,75.37891423214562,12.24514647895279,87.05079184938222,4.748651641613312,6.292773606084112,3.7019023590153726,2.3482403856576006,128.46484244597022,33.301271800184836
3,2026-07-25T06:31:26.999329Z,75.37894233182044,12.24512342367509,87.97335763834417,4.7486516622484745,6.40274631176306,3.877407648319711,2.3160053509529686,128.83105404048044,31.490074484331558
3,2026-07-25T06:31:27.999323Z,75.37897001154036,12.245100393980078,88.8635272923857,4.748651685080808,6.494715136243458,3.9709788004423734,2.288400270288439,129.25069902518632,28.733406229277016
3,2026-07-25T06:31:28.999317Z,75.37899712115114,12.24507647760434,89.8698650142178,4.748651699644963,6.453382800198198,4.014252210002676,2.278973073454259,129.4611411038414,27.832463071987867
3,2026-07-25T06:31:29.999311Z,75.3790241283366,12.245052597872727,90.74104093853384,4.748651697036506,6.463896295480465,4.065299851046516,2.2784485881328056,130.27115841970783,26.0041361133399
3,2026-07-25T06:31:30.999305Z,75.37905177037635,12.245029098823995,91.5867251092568,4.7486517044781165,6.495592640322791,4.052603240545507,2.2716434167763495,130.7603937845479,25.115305847047246
3,2026-07-25T06:31:31.999299Z,75.37907682905225,12.245007781010246,92.01724502258003,4.748651686839738,6.411141064862823,3.670955639764045,2.311997496728999,131.33913436085982,29.01211872247887
3,2026-07-25T06:31:32.999292Z,75.37909775366413,12.244986645617699,92.66439214535058,4.74865168245984,6.19332034657411,3.3813111840824277,2.3412140829857653,133.1372459167426,28.583066391889684
3,2026-07-25T06:31:33.999287Z,75.37911732703908,12.244963297376744,93.08465057238936,4.748651666970556,5.950178775016534,3.290529567463584,2.3577256192512093,135.88069795364407,29.813709999166374
3,2026-07-25T06:31:34.999281Z,75.37913905151002,12.244940866844434,93.34039714001119,4.748651670378203,5.7268364793539845,3.2000300704202043,2.3732728793462896,137.62907869144206,31.587445315857945
3,2026-07-25T06:31:35.999274Z,75.37915437942132,12.244917198390256,94.04168421868235,4.748651632650512,5.6734868553651605,3.0916673116386426,2.389113382392022,140.60430298181385,32.704551932530094
3,2026-07-25T06:31:36.999269Z,75.37916878902183,12.244891863604503,94.80936470068991,4.748651623419664,5.597405644691088,3.0300986399392906,2.4006799238656673,143.72691167227762,33.40431556333601
3,2026-07-25T06:31:37.999263Z,75.3791812288638,12.244867489945378,95.29171370062977,4.7486516252835855,5.540630449693442,2.95346485251934,2.412488926635665,147.14863467162206,34.65844511146802
3,2026-07-25T06:31:38.999257Z,75.37919502562386,12.244842429740878,95.80384859442711,4.748651649165552,5.478338662635309,2.953362790228629,2.417447313138214,149.5000370438539,36.13549016534848
3,2026-07-25T06:31:39.999251Z,75.3792117001948,12.24481362362947,96.4879607707262,4.748651679190535,5.594721483542632,3.051934051947019,2.4076256179499915,151.14500299437188,35.83513599578894
3,2026-07-25T06:31:40.999244Z,75.37922497706467,12.244784978760766,96.98882578779012,4.74865171926447,5.949282980799031,3.113028256959034,2.404878998742271,153.16320325454487,35.28491565693093
3,2026-07-25T06:31:41.999240Z,75.3792359764119,12.244756982549985,97.78017150331289,4.7486517356086075,6.10087579883827,3.1488570736045602,2.400851684635476,154.92750875527278,35.61381056843087
3,2026-07-25T06:31:42.999233Z,75.37924898670902,12.244727717832824,98.37366476096213,4.748651766936038,6.160202140687296,3.1226195634636804,2.399908324304542,155.91275628831363,35.25574000810068
3,2026-07-25T06:31:43.999227Z,75.37925984022937,12.244701473407726,98.96911365445703,4.748651779380229,6.2090803832817585,2.9969876641077904,2.4139937153026283,156.4004941921674,28.90175420568848
3,2026-07-25T06:31:44.999221Z,75.37927142494556,12.244680021728879,99.20574654638767,4.748651780902316,6.305347588821976,2.6745315493650303,2.4510929497220957,157.35385218772737,29.445426809505335
3,2026-07-25T06:31:45.999216Z,75.37928249570118,12.244655288673131,99.85239398945123,4.74865183072581,6.426674064164463,2.7830274060437965,2.439564439897736,157.842352296512,32.74341486561905
3,2026-07-25T06:31:46.999209Z,75.37929822111735,12.244634944343602,100.1223259465769,4.748651845803908,6.438958381380986,2.7392122735148106,2.4468728455194904,155.6022288135199,36.97331106708139
3,2026-07-25T06:31:47.999203Z,75.37931250661252,12.244612471682641,99.85913003701717,4.748651857310984,6.396177764601719,2.7363356466861433,2.455126170318642,155.01654129171132,41.05771585913857
3,2026-07-25T06:31:48.999197Z,75.37932279742279,12.244586611883033,99.86145249847323,4.748651829612609,6.342529590312505,2.7842554676705946,2.4525858004085004,156.07630629950043,42.263002570892866
3,2026-07-25T06:31:49.999191Z,75.37933359242588,12.244563378775315,99.4874780420214,4.748651781351899,6.285864318317175,2.7033661704733087,2.4675914731784783,156.24056699997365,46.983026949018196
